0.8734970797600822,0.17407971668059435
0.8579435347655141,0.17939556670030316
0.8747660883768068,0.18556851373027156
0.897699633578668,0.1792868846490487
0.9006367011906317,0.18407035775581929
0.8947381731725543,0.18284768553349914
0.8914741540890063,0.20950830016602565
0.8847289319129835,0.2185799897373652
0.8713903854697413,0.2337721502894226
0.8670845322028626,0.21723503070418393
0.85586743695889,0.2011177961316159
0.8668034821718363,0.21753242656621136
0.8690342411068578,0.22607841998423833
0.8687819755484029,0.22522520931827844
0.894139282778751,0.21957014889302573
0.90134636894884,0.18443312637279755
0.9009843979213692,0.18926912880058663
